著しい,JLPT_1
一同,JLPT_1
一部分,JLPT_1
一別,JLPT_1
一面,JLPT_1
一目,JLPT_1
一様,JLPT_1
一律,JLPT_1
一連,JLPT_1
一括,JLPT_1
一気,JLPT_1
一挙に,JLPT_1
一見,JLPT_1
一切,JLPT_1
一心,JLPT_1
いっそ,JLPT_1
一変,JLPT_1
意図,JLPT_1
営む,JLPT_1
挑む,JLPT_1
稲光,JLPT_1
祈り,JLPT_1
いびき,JLPT_1
今更,JLPT_1
未だ,JLPT_1
移民,JLPT_1
嫌々,JLPT_1
卑しい,JLPT_1
いやに,JLPT_1
いやらしい,JLPT_1
意欲,JLPT_1
威力,JLPT_1
衣類,JLPT_1
異論,JLPT_1
印鑑,JLPT_1
陰気,JLPT_1
隠居,JLPT_1
インターチェンジ,JLPT_1
インターナショナル,JLPT_1
インターフォン,JLPT_1
インテリ,JLPT_1
インフォメーション,JLPT_1
インフレ,JLPT_1
受かる,JLPT_1
受け入れ,JLPT_1
受け入れる,JLPT_1
受け継ぐ,JLPT_1
受け付ける,JLPT_1
受け止める,JLPT_1
受身,JLPT_1
受持ち,JLPT_1
動き,JLPT_1
埋める,JLPT_1
嘘つき,JLPT_1
うたた寝,JLPT_1
打ち明ける,JLPT_1
打ち切る,JLPT_1
打ち消し,JLPT_1
打ち込む,JLPT_1
団扇,JLPT_1
内訳,JLPT_1
写し,JLPT_1
訴え,JLPT_1
うっとうしい,JLPT_1
うつむく,JLPT_1
空ろ,JLPT_1
器,JLPT_1
腕前,JLPT_1
雨天,JLPT_1
促す,JLPT_1
うぬぼれ,JLPT_1
生まれつき,JLPT_1
埋め込む,JLPT_1
梅干し,JLPT_1
裏返し,JLPT_1
売り出し,JLPT_1
売り出す,JLPT_1
潤う,JLPT_1
浮気,JLPT_1
上回る,JLPT_1
植わる,JLPT_1
運営,JLPT_1
うんざり,JLPT_1
運送,JLPT_1
運賃,JLPT_1
云々,JLPT_1
運搬,JLPT_1
運命,JLPT_1
運輸,JLPT_1
運用,JLPT_1
エアメール,JLPT_1
～営,JLPT_1
英字,JLPT_1
映写,JLPT_1
映像,JLPT_1
英雄,JLPT_1
液,JLPT_1
閲覧,JLPT_1
獲物,JLPT_1
襟,JLPT_1
エレガント,JLPT_1
円滑,JLPT_1
縁側,JLPT_1
沿岸,JLPT_1
婉曲,JLPT_1
演出,JLPT_1
エンジニア,JLPT_1
演じる,JLPT_1
演ずる,JLPT_1
沿線,JLPT_1
縁談,JLPT_1
遠方,JLPT_1
円満,JLPT_1
追い込む,JLPT_1
追い出す,JLPT_1
於いて,JLPT_1
老いる,JLPT_1
応急,JLPT_1
黄金,JLPT_1
往診,JLPT_1
応募,JLPT_1
おおい (かん),JLPT_1
大方,JLPT_1
大柄,JLPT_1
おおげさ,JLPT_1
大筋,JLPT_1
大空,JLPT_1
オートマチック,JLPT_1
大幅,JLPT_1
おおまかな,JLPT_1
大水,JLPT_1
公,JLPT_1
犯す,JLPT_1
侵す,JLPT_1
臆病,JLPT_1
遅らす,JLPT_1
厳か,JLPT_1
行い,JLPT_1
おごる (ゆうしょくを～),JLPT_1
収まる,JLPT_1
納まる,JLPT_1
治まる,JLPT_1
お産,JLPT_1
押し切る,JLPT_1
押し込む,JLPT_1
惜しむ,JLPT_1
押し寄せる,JLPT_1
雄,JLPT_1
御世辞,JLPT_1
襲う,JLPT_1
遅くとも,JLPT_1
恐れ,JLPT_1
恐れ入る,JLPT_1
おだてる,JLPT_1
落ち込む,JLPT_1
落ち着き,JLPT_1
落葉,JLPT_1
乙,JLPT_1
お使い,JLPT_1
おっかない,JLPT_1
お手上げ,JLPT_1
おどおど,JLPT_1
脅す,JLPT_1
訪れる,JLPT_1
お供,JLPT_1
衰える,JLPT_1
同い年,JLPT_1
自ずから,JLPT_1
怯える,JLPT_1
おびただしい,JLPT_1
脅かす,JLPT_1
帯びる,JLPT_1
お袋,JLPT_1
覚え,JLPT_1
おまけ,JLPT_1
お宮,JLPT_1
おむつ,JLPT_1
思い付き,JLPT_1
趣,JLPT_1
赴く,JLPT_1
重んじる,JLPT_1
重んずる,JLPT_1
親父,JLPT_1
及び,JLPT_1
及ぶ,JLPT_1
折,JLPT_1
檻,JLPT_1
オリエンテーション,JLPT_1
折り返す,JLPT_1
織物,JLPT_1
俺,JLPT_1
愚か,JLPT_1
おろそか,JLPT_1
おんぶ,JLPT_1
オンライン,JLPT_1
温和,JLPT_1
我,JLPT_1
カーペット,JLPT_1
～界,JLPT_1
～街,JLPT_1
改悪,JLPT_1
海運,JLPT_1
外貨,JLPT_1
改革,JLPT_1
貝殻,JLPT_1
外観,JLPT_1
階級,JLPT_1
海峡,JLPT_1
会見,JLPT_1
介護,JLPT_1
開催,JLPT_1
回収,JLPT_1
改修,JLPT_1
怪獣,JLPT_1
解除,JLPT_1
外相,JLPT_1
害する,JLPT_1
概説,JLPT_1
回送,JLPT_1
階層,JLPT_1
開拓,JLPT_1
会談,JLPT_1
改定,JLPT_1
改訂,JLPT_1
ガイド,JLPT_1
街道,JLPT_1
該当,JLPT_1
街頭,JLPT_1
ガイドブック,JLPT_1
介入,JLPT_1
概念,JLPT_1
開発,JLPT_1
海抜,JLPT_1
介抱,JLPT_1
解剖,JLPT_1
外来,JLPT_1
回覧,JLPT_1
概略,JLPT_1
海流,JLPT_1
改良,JLPT_1
回路,JLPT_1
海路,JLPT_1
省みる,JLPT_1
顧みる,JLPT_1
顔付き,JLPT_1
課外,JLPT_1
掲げる,JLPT_1
かかと,JLPT_1
書き取る,JLPT_1
掻き回す,JLPT_1
かく (はじを),JLPT_1
～画,JLPT_1
学芸,JLPT_1
格差,JLPT_1
拡散,JLPT_1
学士,JLPT_1
各種,JLPT_1
隔週,JLPT_1
確信,JLPT_1
革新,JLPT_1
学説,JLPT_1
確定,JLPT_1
カクテル,JLPT_1
獲得,JLPT_1
楽譜,JLPT_1
確保,JLPT_1
革命,JLPT_1
確立,JLPT_1
賭,JLPT_1
掛～,JLPT_1
～掛け,JLPT_1
崖,JLPT_1
駆け足,JLPT_1
家計,JLPT_1
駆けっこ,JLPT_1
加工,JLPT_1
化合,JLPT_1
かさばる,JLPT_1
かさむ,JLPT_1
箇条書,JLPT_1
頭,JLPT_1
微か,JLPT_1
霞む,JLPT_1
擦る,JLPT_1
火星,JLPT_1
化石,JLPT_1
河川,JLPT_1
化繊,JLPT_1
過疎,JLPT_1
片～,JLPT_1
片言,JLPT_1
傾ける,JLPT_1
固める,JLPT_1
傍ら,JLPT_1
花壇,JLPT_1
家畜,JLPT_1
且つ,JLPT_1
がっくり,JLPT_1
合唱,JLPT_1
がっしり,JLPT_1
合致,JLPT_1
がっちり,JLPT_1
かつて,JLPT_1
勝手,JLPT_1
カット,JLPT_1
活発,JLPT_1
合併,JLPT_1
カテゴリー,JLPT_1
叶う,JLPT_1
叶える,JLPT_1
金槌,JLPT_1
かなわない,JLPT_1
加入,JLPT_1
予て,JLPT_1
庇う,JLPT_1
株式,JLPT_1
かぶれる,JLPT_1
花粉,JLPT_1
貨幣,JLPT_1
構える,JLPT_1
過密,JLPT_1
噛み切る,JLPT_1
カムバック,JLPT_1
カメラマン,JLPT_1
粥,JLPT_1
体付き,JLPT_1
絡む,JLPT_1
かりに,JLPT_1
カルテ,JLPT_1
ガレージ,JLPT_1
過労,JLPT_1
かろうじて,JLPT_1
交す,JLPT_1
代る代る,JLPT_1
簡易,JLPT_1
灌漑,JLPT_1
眼科,JLPT_1
眼球,JLPT_1
玩具,JLPT_1
簡潔,JLPT_1
還元,JLPT_1
看護,JLPT_1
漢語,JLPT_1
頑固,JLPT_1
勧告,JLPT_1
換算,JLPT_1
監視,JLPT_1
慣習,JLPT_1
観衆,JLPT_1
願書,JLPT_1
干渉,JLPT_1
頑丈,JLPT_1
感触,JLPT_1
肝心,JLPT_1
肝腎,JLPT_1
関税,JLPT_1
岩石,JLPT_1
感染,JLPT_1
幹線,JLPT_1
簡素,JLPT_1
観点,JLPT_1
感度,JLPT_1
カンニング,JLPT_1
元年,JLPT_1
幹部,JLPT_1
完ぺき,JLPT_1
勘弁,JLPT_1
感無量,JLPT_1
勧誘,JLPT_1
関与,JLPT_1
寛容,JLPT_1
元来,JLPT_1
観覧,JLPT_1
慣例,JLPT_1
還暦,JLPT_1
貫禄,JLPT_1
緩和,JLPT_1
議案,JLPT_1
危害,JLPT_1
企画,JLPT_1
規格,JLPT_1
着飾る,JLPT_1
気兼ね,JLPT_1
気軽,JLPT_1
危機,JLPT_1
聞き取り,JLPT_1
効き目,JLPT_1
帰京,JLPT_1
戯曲,JLPT_1
基金,JLPT_1
喜劇,JLPT_1
議決,JLPT_1
棄権,JLPT_1
既婚,JLPT_1
気障,JLPT_1
記載,JLPT_1
兆,JLPT_1
気質,JLPT_1
期日,JLPT_1
きしむ,JLPT_1
議事堂,JLPT_1
記述,JLPT_1
気象,JLPT_1
傷付く,JLPT_1
傷付ける,JLPT_1
犠牲,JLPT_1
汽船,JLPT_1
寄贈,JLPT_1
偽造,JLPT_1
貴族,JLPT_1
議題,JLPT_1
鍛える,JLPT_1
気立て,JLPT_1
来る,JLPT_1
きちっと,JLPT_1
几帳面,JLPT_1
きっかり,JLPT_1
きっちり,JLPT_1
きっぱり,JLPT_1
規定,JLPT_1
起点,JLPT_1
軌道,JLPT_1
技能,JLPT_1
規範,JLPT_1
気品,JLPT_1
気風,JLPT_1
起伏,JLPT_1
規模,JLPT_1
気まぐれ,JLPT_1
生真面目,JLPT_1
期末,JLPT_1
きまりわるい,JLPT_1
記名,JLPT_1
規約,JLPT_1
脚色,JLPT_1
逆転,JLPT_1
脚本,JLPT_1
華奢,JLPT_1
客観,JLPT_1
キャッチ,JLPT_1
キャリア,JLPT_1
救援,JLPT_1
休学,JLPT_1
究極,JLPT_1
窮屈,JLPT_1
球根,JLPT_1
救済,JLPT_1
給仕,JLPT_1
給食,JLPT_1
休戦,JLPT_1
宮殿,JLPT_1
旧知,JLPT_1
窮乏,JLPT_1
寄与,JLPT_1
強,JLPT_1
～狂,JLPT_1
驚異,JLPT_1
教科,JLPT_1
協会,JLPT_1
共学,JLPT_1
共感,JLPT_1
境遇,JLPT_1
教訓,JLPT_1
強行,JLPT_1
強硬,JLPT_1
教材,JLPT_1
凶作,JLPT_1
業者,JLPT_1
教習,JLPT_1
郷愁,JLPT_1
教職,JLPT_1
興じる,JLPT_1
強制,JLPT_1
行政,JLPT_1
業績,JLPT_1
共存,JLPT_1
協定,JLPT_1
郷土,JLPT_1
脅迫,JLPT_1
業務,JLPT_1
共鳴,JLPT_1
郷里,JLPT_1
強烈,JLPT_1
共和,JLPT_1
局限,JLPT_1
極端,JLPT_1
居住,JLPT_1
拒絶,JLPT_1
漁船,JLPT_1
漁村,JLPT_1
拒否,JLPT_1
許容,JLPT_1
清らか,JLPT_1
きらびやか,JLPT_1
～きり,JLPT_1
義理,JLPT_1
切替,JLPT_1
気流,JLPT_1
切れ目,JLPT_1
疑惑,JLPT_1
極めて,JLPT_1
近眼,JLPT_1
緊急,JLPT_1
近郊,JLPT_1
均衡,JLPT_1
禁じる,JLPT_1
勤勉,JLPT_1
吟味,JLPT_1
勤務,JLPT_1
禁物,JLPT_1
勤労,JLPT_1
クイズ,JLPT_1
食い違う,JLPT_1
空間,JLPT_1
空腹,JLPT_1
区画,JLPT_1
区間,JLPT_1
茎,JLPT_1
区切り,JLPT_1
くぐる,JLPT_1
くじ (～をひく),JLPT_1
くじびき,JLPT_1
くすぐったい,JLPT_1
愚痴,JLPT_1
口吟む,JLPT_1
嘴,JLPT_1
朽ちる,JLPT_1
覆す,JLPT_1
くっきり,JLPT_1
屈折,JLPT_1
ぐっと,JLPT_1
首飾り,JLPT_1
首輪,JLPT_1
組み込む,JLPT_1
組み合わせる,JLPT_1
蔵,JLPT_1
グレー,JLPT_1
クレーン,JLPT_1
玄人,JLPT_1
黒字,JLPT_1
軍艦,JLPT_1
軍事,JLPT_1
君主,JLPT_1
群集,JLPT_1
群衆,JLPT_1
軍備,JLPT_1
軍服,JLPT_1
芸,JLPT_1
経過,JLPT_1
軽快,JLPT_1
警戒,JLPT_1
敬具,JLPT_1
軽減,JLPT_1
掲載,JLPT_1
傾斜,JLPT_1
形成,JLPT_1
形勢,JLPT_1
軽率,JLPT_1
刑罰,JLPT_1
経費,JLPT_1
警部,JLPT_1
転換,JLPT_1
転居,JLPT_1
転勤,JLPT_1
点検,JLPT_1
電源,JLPT_1
天国,JLPT_1
天才,JLPT_1
天災,JLPT_1
展示,JLPT_1
伝説,JLPT_1
点線,JLPT_1
転じる,JLPT_1
転ずる,JLPT_1
天体,JLPT_1
伝達,JLPT_1
天地,JLPT_1
てんで,JLPT_1
転任,JLPT_1
展望,JLPT_1
伝来,JLPT_1
転落,JLPT_1
問い合わせる,JLPT_1
当～,JLPT_1
胴,JLPT_1
同意,JLPT_1
動員,JLPT_1
同感,JLPT_1
陶器,JLPT_1
討議,JLPT_1
動機,JLPT_1
等級,JLPT_1
同級,JLPT_1
同居,JLPT_1
登校,JLPT_1
統合,JLPT_1
動向,JLPT_1
投資,JLPT_1
同情,JLPT_1
道場,JLPT_1
統制,JLPT_1
当選,JLPT_1
逃走,JLPT_1
統率,JLPT_1
到達,JLPT_1
統治,JLPT_1
仕切る,JLPT_1
資金,JLPT_1
軸,JLPT_1
しくじる,JLPT_1
仕組,JLPT_1
死刑,JLPT_1
湿気る,JLPT_1
施行,JLPT_1
思考,JLPT_1
志向,JLPT_1
嗜好,JLPT_1
事項,JLPT_1
時刻表,JLPT_1
地獄,JLPT_1
時差,JLPT_1
自在,JLPT_1
視察,JLPT_1
資産,JLPT_1
支持,JLPT_1
自主,JLPT_1
自首,JLPT_1
刺繍,JLPT_1
市場,JLPT_1
辞職,JLPT_1
雫,JLPT_1
システム,JLPT_1
沈める,JLPT_1
施設,JLPT_1
事前,JLPT_1
子息,JLPT_1
持続,JLPT_1
自尊心,JLPT_1
慕う,JLPT_1
下心,JLPT_1
下地,JLPT_1
親しむ,JLPT_1
下調べ,JLPT_1
愛想,JLPT_1
間柄,JLPT_1
合間,JLPT_1
敢えて,JLPT_1
仰ぐ,JLPT_1
垢,JLPT_1
赤字,JLPT_1
明かす,JLPT_1
赤らむ,JLPT_1
上がり,JLPT_1
諦め,JLPT_1
アクセル,JLPT_1
あくどい,JLPT_1
顎,JLPT_1
憧れ,JLPT_1
麻,JLPT_1
あざ,JLPT_1
浅ましい,JLPT_1
欺く,JLPT_1
鮮やか,JLPT_1
嘲笑う,JLPT_1
悪しからず,JLPT_1
味わい,JLPT_1
焦る,JLPT_1
あせる (こえが～),JLPT_1
値,JLPT_1
値する,JLPT_1
悪化,JLPT_1
扱い,JLPT_1
呆気ない,JLPT_1
あっさり,JLPT_1
斡旋,JLPT_1
圧倒,JLPT_1
圧迫,JLPT_1
あつらえる,JLPT_1
圧力,JLPT_1
当て,JLPT_1
～宛,JLPT_1
当て字,JLPT_1
跡継ぎ,JLPT_1
後回し,JLPT_1
油絵,JLPT_1
アプローチ,JLPT_1
あべこべ,JLPT_1
甘える,JLPT_1
雨具,JLPT_1
甘口,JLPT_1
アマチュア,JLPT_1
網,JLPT_1
操る,JLPT_1
危ぶむ,JLPT_1
あやふや,JLPT_1
過ち,JLPT_1
誤る,JLPT_1
歩み,JLPT_1
歩む,JLPT_1
予め,JLPT_1
荒らす,JLPT_1
争い,JLPT_1
改まる,JLPT_1
荒っぽい,JLPT_1
アラブ,JLPT_1
霰,JLPT_1
有り様,JLPT_1
ありのまま,JLPT_1
ありふれる,JLPT_1
アルカリ,JLPT_1
アルミ,JLPT_1
アワー,JLPT_1
合わす,JLPT_1
